gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
3082878392,ec186b76-898c-435b-9aea-ebbd5785a25f,NED2010027:194:2523:1:subsample,Animalia,Arthropoda,Malacostraca,Decapoda,Lithodidae,Lithodes,Lithodes maja,,SPECIES,"Lithodes maja (Linnaeus, 1758)",Lithodes maja,"(Linnaeus, 1758)",CA,,,PRESENT,,c98a8d0d-cab2-4506-8c0f-c91a5e4996b9,44.196833,-62.474833,,,,,,,2010-08-01T01:00:00,1,8,2010,2224343,2224343,HUMAN_OBSERVATION,Bedford Institute of Oceanography (BIO),,,,,,CC_BY_4_0,"Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans",,,,2021-04-22T16:08:58.354Z,,FOOTPRINT_WKT_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
3082878342,ec186b76-898c-435b-9aea-ebbd5785a25f,NED2010027:132:2523:1:subsample,Animalia,Arthropoda,Malacostraca,Decapoda,Lithodidae,Lithodes,Lithodes maja,,SPECIES,"Lithodes maja (Linnaeus, 1758)",Lithodes maja,"(Linnaeus, 1758)",CA,,,PRESENT,,c98a8d0d-cab2-4506-8c0f-c91a5e4996b9,45.513667,-57.948667,,,,,,,2010-07-24T06:49:00,24,7,2010,2224343,2224343,HUMAN_OBSERVATION,Bedford Institute of Oceanography (BIO),,,,,,CC_BY_4_0,"Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans",,,,2021-04-22T16:08:58.352Z,,FOOTPRINT_WKT_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
3082878315,ec186b76-898c-435b-9aea-ebbd5785a25f,NED2010027:103:2523:1:subsample,Animalia,Arthropoda,Malacostraca,Decapoda,Lithodidae,Lithodes,Lithodes maja,,SPECIES,"Lithodes maja (Linnaeus, 1758)",Lithodes maja,"(Linnaeus, 1758)",CA,,,PRESENT,,c98a8d0d-cab2-4506-8c0f-c91a5e4996b9,44.525833,-62.538833,,,,,,,2010-07-20T19:00:00,20,7,2010,2224343,2224343,HUMAN_OBSERVATION,Bedford Institute of Oceanography (BIO),,,,,,CC_BY_4_0,"Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans",,,,2021-04-22T16:08:58.351Z,,FOOTPRINT_WKT_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
3082878269,ec186b76-898c-435b-9aea-ebbd5785a25f,TEM2008830:23:2523:3:subsample,Animalia,Arthropoda,Malacostraca,Decapoda,Lithodidae,Lithodes,Lithodes maja,,SPECIES,"Lithodes maja (Linnaeus, 1758)",Lithodes maja,"(Linnaeus, 1758)",CA,,,PRESENT,,c98a8d0d-cab2-4506-8c0f-c91a5e4996b9,43.057833,-64.791167,,,,,,,2008-07-08T10:01:00,8,7,2008,2224343,2224343,HUMAN_OBSERVATION,Bedford Institute of Oceanography (BIO),,,,,,CC_BY_4_0,"Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans",,,,2021-04-22T16:08:58.521Z,,FOOTPRINT_WKT_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
3082878265,ec186b76-898c-435b-9aea-ebbd5785a25f,TEM2008830:20:2523:4:subsample,Animalia,Arthropoda,Malacostraca,Decapoda,Lithodidae,Lithodes,Lithodes maja,,SPECIES,"Lithodes maja (Linnaeus, 1758)",Lithodes maja,"(Linnaeus, 1758)",CA,,,PRESENT,,c98a8d0d-cab2-4506-8c0f-c91a5e4996b9,43.229,-65.276833,,,,,,,2008-07-08T04:07:00,8,7,2008,2224343,2224343,HUMAN_OBSERVATION,Bedford Institute of Oceanography (BIO),,,,,,CC_BY_4_0,"Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans",,,,2021-04-22T16:08:58.521Z,,FOOTPRINT_WKT_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
3082877156,ec186b76-898c-435b-9aea-ebbd5785a25f,NED2005034:110:2523:1:subsample,Animalia,Arthropoda,Malacostraca,Decapoda,Lithodidae,Lithodes,Lithodes maja,,SPECIES,"Lithodes maja (Linnaeus, 1758)",Lithodes maja,"(Linnaeus, 1758)",CA,,,PRESENT,,c98a8d0d-cab2-4506-8c0f-c91a5e4996b9,43.334,-61.918667,,,,,,,2005-07-25T14:40:00,25,7,2005,2224343,2224343,HUMAN_OBSERVATION,Bedford Institute of Oceanography (BIO),,,,,,CC_BY_4_0,"Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans",,,,2021-04-22T16:08:58.553Z,,FOOTPRINT_WKT_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
3082875199,ec186b76-898c-435b-9aea-ebbd5785a25f,NED2011025:221:2523:1:subsample,Animalia,Arthropoda,Malacostraca,Decapoda,Lithodidae,Lithodes,Lithodes maja,,SPECIES,"Lithodes maja (Linnaeus, 1758)",Lithodes maja,"(Linnaeus, 1758)",CA,,,PRESENT,,c98a8d0d-cab2-4506-8c0f-c91a5e4996b9,45.012333,-57.649667,,,,,,,2011-08-02T05:03:00,2,8,2011,2224343,2224343,HUMAN_OBSERVATION,Bedford Institute of Oceanography (BIO),,,,,,CC_BY_4_0,"Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans",,,,2021-04-22T16:08:59.115Z,,FOOTPRINT_WKT_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
3082875198,ec186b76-898c-435b-9aea-ebbd5785a25f,NED2011025:219:2523:2:subsample,Animalia,Arthropoda,Malacostraca,Decapoda,Lithodidae,Lithodes,Lithodes maja,,SPECIES,"Lithodes maja (Linnaeus, 1758)",Lithodes maja,"(Linnaeus, 1758)",CA,,,PRESENT,,c98a8d0d-cab2-4506-8c0f-c91a5e4996b9,45.331833,-57.675,,,,,,,2011-08-02T23:58:00,2,8,2011,2224343,2224343,HUMAN_OBSERVATION,Bedford Institute of Oceanography (BIO),,,,,,CC_BY_4_0,"Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans",,,,2021-04-22T16:08:59.115Z,,FOOTPRINT_WKT_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
3082875189,ec186b76-898c-435b-9aea-ebbd5785a25f,NED2011025:204:2523:2:subsample,Animalia,Arthropoda,Malacostraca,Decapoda,Lithodidae,Lithodes,Lithodes maja,,SPECIES,"Lithodes maja (Linnaeus, 1758)",Lithodes maja,"(Linnaeus, 1758)",CA,,,PRESENT,,c98a8d0d-cab2-4506-8c0f-c91a5e4996b9,46.395167,-59.037833,,,,,,,2011-07-31T06:50:00,31,7,2011,2224343,2224343,HUMAN_OBSERVATION,Bedford Institute of Oceanography (BIO),,,,,,CC_BY_4_0,"Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans",,,,2021-04-22T16:08:59.115Z,,FOOTPRINT_WKT_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
3082875188,ec186b76-898c-435b-9aea-ebbd5785a25f,NED2011025:201:2523:3:subsample,Animalia,Arthropoda,Malacostraca,Decapoda,Lithodidae,Lithodes,Lithodes maja,,SPECIES,"Lithodes maja (Linnaeus, 1758)",Lithodes maja,"(Linnaeus, 1758)",CA,,,PRESENT,,c98a8d0d-cab2-4506-8c0f-c91a5e4996b9,46.719,-59.561,,,,,,,2011-07-31T21:48:00,31,7,2011,2224343,2224343,HUMAN_OBSERVATION,Bedford Institute of Oceanography (BIO),,,,,,CC_BY_4_0,"Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans",,,,2021-04-22T16:08:59.115Z,,FOOTPRINT_WKT_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
3082874917,ec186b76-898c-435b-9aea-ebbd5785a25f,NED2010027:138:2523:1:subsample,Animalia,Arthropoda,Malacostraca,Decapoda,Lithodidae,Lithodes,Lithodes maja,,SPECIES,"Lithodes maja (Linnaeus, 1758)",Lithodes maja,"(Linnaeus, 1758)",CA,,,PRESENT,,c98a8d0d-cab2-4506-8c0f-c91a5e4996b9,44.3825,-57.379667,,,,,,,2010-07-25T22:29:00,25,7,2010,2224343,2224343,HUMAN_OBSERVATION,Bedford Institute of Oceanography (BIO),,,,,,CC_BY_4_0,"Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans",,,,2021-04-22T16:08:59.103Z,,FOOTPRINT_WKT_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
3082874834,ec186b76-898c-435b-9aea-ebbd5785a25f,NED2009027:180:2523:2:subsample,Animalia,Arthropoda,Malacostraca,Decapoda,Lithodidae,Lithodes,Lithodes maja,,SPECIES,"Lithodes maja (Linnaeus, 1758)",Lithodes maja,"(Linnaeus, 1758)",CA,,,PRESENT,,c98a8d0d-cab2-4506-8c0f-c91a5e4996b9,44.312333,-57.911,,,,,,,2009-07-24T01:21:00,24,7,2009,2224343,2224343,HUMAN_OBSERVATION,Bedford Institute of Oceanography (BIO),,,,,,CC_BY_4_0,"Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans",,,,2021-04-22T16:08:59.099Z,,FOOTPRINT_WKT_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
3082874815,ec186b76-898c-435b-9aea-ebbd5785a25f,NED2009027:151:2523:2:subsample,Animalia,Arthropoda,Malacostraca,Decapoda,Lithodidae,Lithodes,Lithodes maja,,SPECIES,"Lithodes maja (Linnaeus, 1758)",Lithodes maja,"(Linnaeus, 1758)",CA,,,PRESENT,,c98a8d0d-cab2-4506-8c0f-c91a5e4996b9,46.0745,-58.5935,,,,,,,2009-07-21T00:01:00,21,7,2009,2224343,2224343,HUMAN_OBSERVATION,Bedford Institute of Oceanography (BIO),,,,,,CC_BY_4_0,"Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans",,,,2021-04-22T16:08:59.098Z,,FOOTPRINT_WKT_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
3082874812,ec186b76-898c-435b-9aea-ebbd5785a25f,NED2009027:143:2523:9:subsample,Animalia,Arthropoda,Malacostraca,Decapoda,Lithodidae,Lithodes,Lithodes maja,,SPECIES,"Lithodes maja (Linnaeus, 1758)",Lithodes maja,"(Linnaeus, 1758)",CA,,,PRESENT,,c98a8d0d-cab2-4506-8c0f-c91a5e4996b9,47.135167,-59.987167,,,,,,,2009-07-20T04:59:00,20,7,2009,2224343,2224343,HUMAN_OBSERVATION,Bedford Institute of Oceanography (BIO),,,,,,CC_BY_4_0,"Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans",,,,2021-04-22T16:08:59.098Z,,FOOTPRINT_WKT_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
3082874811,ec186b76-898c-435b-9aea-ebbd5785a25f,NED2009027:143:2523:5:subsample,Animalia,Arthropoda,Malacostraca,Decapoda,Lithodidae,Lithodes,Lithodes maja,,SPECIES,"Lithodes maja (Linnaeus, 1758)",Lithodes maja,"(Linnaeus, 1758)",CA,,,PRESENT,,c98a8d0d-cab2-4506-8c0f-c91a5e4996b9,47.135167,-59.987167,,,,,,,2009-07-20T04:59:00,20,7,2009,2224343,2224343,HUMAN_OBSERVATION,Bedford Institute of Oceanography (BIO),,,,,,CC_BY_4_0,"Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans",,,,2021-04-22T16:08:59.098Z,,FOOTPRINT_WKT_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
3082874364,ec186b76-898c-435b-9aea-ebbd5785a25f,NED2000431:40:2523:10:subsample,Animalia,Arthropoda,Malacostraca,Decapoda,Lithodidae,Lithodes,Lithodes maja,,SPECIES,"Lithodes maja (Linnaeus, 1758)",Lithodes maja,"(Linnaeus, 1758)",CA,,,PRESENT,,c98a8d0d-cab2-4506-8c0f-c91a5e4996b9,44.182667,-58.233,,,,,,,2000-07-21T08:59:00,21,7,2000,2224343,2224343,HUMAN_OBSERVATION,Bedford Institute of Oceanography (BIO),,,,,,CC_BY_4_0,"Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans",,,,2021-04-22T16:08:59.075Z,,FOOTPRINT_WKT_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
3082873349,ec186b76-898c-435b-9aea-ebbd5785a25f,NED2016016:86:2523:1:subsample,Animalia,Arthropoda,Malacostraca,Decapoda,Lithodidae,Lithodes,Lithodes maja,,SPECIES,"Lithodes maja (Linnaeus, 1758)",Lithodes maja,"(Linnaeus, 1758)",CA,,,PRESENT,,c98a8d0d-cab2-4506-8c0f-c91a5e4996b9,42.803,-66.944833,,,,,,,2016-07-15T02:35:00,15,7,2016,2224343,2224343,HUMAN_OBSERVATION,Bedford Institute of Oceanography (BIO),,,,,,CC_BY_4_0,"Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans",,,,2021-04-22T16:08:58.247Z,,FOOTPRINT_WKT_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
3082869874,ec186b76-898c-435b-9aea-ebbd5785a25f,TEM2008830:49:2523:1:subsample,Animalia,Arthropoda,Malacostraca,Decapoda,Lithodidae,Lithodes,Lithodes maja,,SPECIES,"Lithodes maja (Linnaeus, 1758)",Lithodes maja,"(Linnaeus, 1758)",CA,,,PRESENT,,c98a8d0d-cab2-4506-8c0f-c91a5e4996b9,44.5045,-66.5055,,,,,,,2008-07-11T10:22:00,11,7,2008,2224343,2224343,HUMAN_OBSERVATION,Bedford Institute of Oceanography (BIO),,,,,,CC_BY_4_0,"Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans",,,,2021-04-22T16:08:58.501Z,,FOOTPRINT_WKT_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
3082869237,ec186b76-898c-435b-9aea-ebbd5785a25f,NED2009027:158:2523:3:subsample,Animalia,Arthropoda,Malacostraca,Decapoda,Lithodidae,Lithodes,Lithodes maja,,SPECIES,"Lithodes maja (Linnaeus, 1758)",Lithodes maja,"(Linnaeus, 1758)",CA,,,PRESENT,,c98a8d0d-cab2-4506-8c0f-c91a5e4996b9,45.905667,-58.142833,,,,,,,2009-07-21T16:44:00,21,7,2009,2224343,2224343,HUMAN_OBSERVATION,Bedford Institute of Oceanography (BIO),,,,,,CC_BY_4_0,"Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans",,,,2021-04-22T16:08:58.348Z,,FOOTPRINT_WKT_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
3082869231,ec186b76-898c-435b-9aea-ebbd5785a25f,NED2009027:143:2523:7:subsample,Animalia,Arthropoda,Malacostraca,Decapoda,Lithodidae,Lithodes,Lithodes maja,,SPECIES,"Lithodes maja (Linnaeus, 1758)",Lithodes maja,"(Linnaeus, 1758)",CA,,,PRESENT,,c98a8d0d-cab2-4506-8c0f-c91a5e4996b9,47.135167,-59.987167,,,,,,,2009-07-20T04:59:00,20,7,2009,2224343,2224343,HUMAN_OBSERVATION,Bedford Institute of Oceanography (BIO),,,,,,CC_BY_4_0,"Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans",,,,2021-04-22T16:08:58.347Z,,FOOTPRINT_WKT_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
3082869230,ec186b76-898c-435b-9aea-ebbd5785a25f,NED2009027:143:2523:3:subsample,Animalia,Arthropoda,Malacostraca,Decapoda,Lithodidae,Lithodes,Lithodes maja,,SPECIES,"Lithodes maja (Linnaeus, 1758)",Lithodes maja,"(Linnaeus, 1758)",CA,,,PRESENT,,c98a8d0d-cab2-4506-8c0f-c91a5e4996b9,47.135167,-59.987167,,,,,,,2009-07-20T04:59:00,20,7,2009,2224343,2224343,HUMAN_OBSERVATION,Bedford Institute of Oceanography (BIO),,,,,,CC_BY_4_0,"Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans",,,,2021-04-22T16:08:58.347Z,,FOOTPRINT_WKT_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
3082868208,ec186b76-898c-435b-9aea-ebbd5785a25f,TEL2004530:74:2523:1:subsample,Animalia,Arthropoda,Malacostraca,Decapoda,Lithodidae,Lithodes,Lithodes maja,,SPECIES,"Lithodes maja (Linnaeus, 1758)",Lithodes maja,"(Linnaeus, 1758)",CA,,,PRESENT,,c98a8d0d-cab2-4506-8c0f-c91a5e4996b9,45.604167,-57.951167,,,,,,,2004-07-26T21:19:00,26,7,2004,2224343,2224343,HUMAN_OBSERVATION,Bedford Institute of Oceanography (BIO),,,,,,CC_BY_4_0,"Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans",,,,2021-04-22T16:08:58.459Z,,FOOTPRINT_WKT_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
3082866240,ec186b76-898c-435b-9aea-ebbd5785a25f,NED1999929:106:2523:2:subsample,Animalia,Arthropoda,Malacostraca,Decapoda,Lithodidae,Lithodes,Lithodes maja,,SPECIES,"Lithodes maja (Linnaeus, 1758)",Lithodes maja,"(Linnaeus, 1758)",CA,,,PRESENT,,c98a8d0d-cab2-4506-8c0f-c91a5e4996b9,44.151167,-61.6805,,,,,,,1999-07-31T09:43:00,31,7,1999,2224343,2224343,HUMAN_OBSERVATION,Bedford Institute of Oceanography (BIO),,,,,,CC_BY_4_0,"Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans",,,,2021-04-22T16:08:59.069Z,,FOOTPRINT_WKT_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
3082865693,ec186b76-898c-435b-9aea-ebbd5785a25f,TEM2008830:67:2523:3:subsample,Animalia,Arthropoda,Malacostraca,Decapoda,Lithodidae,Lithodes,Lithodes maja,,SPECIES,"Lithodes maja (Linnaeus, 1758)",Lithodes maja,"(Linnaeus, 1758)",CA,,,PRESENT,,c98a8d0d-cab2-4506-8c0f-c91a5e4996b9,44.142333,-67.062167,,,,,,,2008-07-13T05:42:00,13,7,2008,2224343,2224343,HUMAN_OBSERVATION,Bedford Institute of Oceanography (BIO),,,,,,CC_BY_4_0,"Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans",,,,2021-04-22T16:08:59.021Z,,FOOTPRINT_WKT_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
3082865615,ec186b76-898c-435b-9aea-ebbd5785a25f,TEM2008830:29:2523:1:subsample,Animalia,Arthropoda,Malacostraca,Decapoda,Lithodidae,Lithodes,Lithodes maja,,SPECIES,"Lithodes maja (Linnaeus, 1758)",Lithodes maja,"(Linnaeus, 1758)",CA,,,PRESENT,,c98a8d0d-cab2-4506-8c0f-c91a5e4996b9,42.472333,-65.3035,,,,,,,2008-07-09T00:23:00,9,7,2008,2224343,2224343,HUMAN_OBSERVATION,Bedford Institute of Oceanography (BIO),,,,,,CC_BY_4_0,"Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans",,,,2021-04-22T16:08:59.002Z,,FOOTPRINT_WKT_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
3082864471,ec186b76-898c-435b-9aea-ebbd5785a25f,NED2015017:36:2523:2:subsample,Animalia,Arthropoda,Malacostraca,Decapoda,Lithodidae,Lithodes,Lithodes maja,,SPECIES,"Lithodes maja (Linnaeus, 1758)",Lithodes maja,"(Linnaeus, 1758)",CA,,,PRESENT,,c98a8d0d-cab2-4506-8c0f-c91a5e4996b9,42.973167,-64.7245,,,,,,,2015-07-03T13:03:00,3,7,2015,2224343,2224343,HUMAN_OBSERVATION,Bedford Institute of Oceanography (BIO),,,,,,CC_BY_4_0,"Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans",,,,2021-04-22T16:08:57.844Z,,FOOTPRINT_WKT_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
3082862589,ec186b76-898c-435b-9aea-ebbd5785a25f,NED2016016:45:2523:2:subsample,Animalia,Arthropoda,Malacostraca,Decapoda,Lithodidae,Lithodes,Lithodes maja,,SPECIES,"Lithodes maja (Linnaeus, 1758)",Lithodes maja,"(Linnaeus, 1758)",CA,,,PRESENT,,c98a8d0d-cab2-4506-8c0f-c91a5e4996b9,42.298333,-66.676833,,,,,,,2016-07-09T22:50:00,9,7,2016,2224343,2224343,HUMAN_OBSERVATION,Bedford Institute of Oceanography (BIO),,,,,,CC_BY_4_0,"Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans",,,,2021-04-22T16:08:57.863Z,,FOOTPRINT_WKT_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
3082860699,ec186b76-898c-435b-9aea-ebbd5785a25f,NED2020025:99:2523:1:subsample,Animalia,Arthropoda,Malacostraca,Decapoda,Lithodidae,Lithodes,Lithodes maja,,SPECIES,"Lithodes maja (Linnaeus, 1758)",Lithodes maja,"(Linnaeus, 1758)",CA,,,PRESENT,,c98a8d0d-cab2-4506-8c0f-c91a5e4996b9,43.007333,-67.281333,,,,,,,2020-07-24T10:42:00,24,7,2020,2224343,2224343,HUMAN_OBSERVATION,Bedford Institute of Oceanography (BIO),,,,,,CC_BY_4_0,"Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans",,,,2021-04-22T16:08:58.435Z,,FOOTPRINT_WKT_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
3082860113,ec186b76-898c-435b-9aea-ebbd5785a25f,TEM2008830:67:2523:1:subsample,Animalia,Arthropoda,Malacostraca,Decapoda,Lithodidae,Lithodes,Lithodes maja,,SPECIES,"Lithodes maja (Linnaeus, 1758)",Lithodes maja,"(Linnaeus, 1758)",CA,,,PRESENT,,c98a8d0d-cab2-4506-8c0f-c91a5e4996b9,44.142333,-67.062167,,,,,,,2008-07-13T05:42:00,13,7,2008,2224343,2224343,HUMAN_OBSERVATION,Bedford Institute of Oceanography (BIO),,,,,,CC_BY_4_0,"Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans",,,,2021-04-22T16:08:58.299Z,,FOOTPRINT_WKT_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
3082860028,ec186b76-898c-435b-9aea-ebbd5785a25f,TEM2008830:17:2523:2:subsample,Animalia,Arthropoda,Malacostraca,Decapoda,Lithodidae,Lithodes,Lithodes maja,,SPECIES,"Lithodes maja (Linnaeus, 1758)",Lithodes maja,"(Linnaeus, 1758)",CA,,,PRESENT,,c98a8d0d-cab2-4506-8c0f-c91a5e4996b9,43.364667,-64.413667,,,,,,,2008-07-07T20:09:00,7,7,2008,2224343,2224343,HUMAN_OBSERVATION,Bedford Institute of Oceanography (BIO),,,,,,CC_BY_4_0,"Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans",,,,2021-04-22T16:08:58.296Z,,FOOTPRINT_WKT_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
3082857239,ec186b76-898c-435b-9aea-ebbd5785a25f,TEL2007745:11:2523:1:subsample,Animalia,Arthropoda,Malacostraca,Decapoda,Lithodidae,Lithodes,Lithodes maja,,SPECIES,"Lithodes maja (Linnaeus, 1758)",Lithodes maja,"(Linnaeus, 1758)",CA,,,PRESENT,,c98a8d0d-cab2-4506-8c0f-c91a5e4996b9,42.781333,-64.7765,,,,,,,2007-07-09T05:30:00,9,7,2007,2224343,2224343,HUMAN_OBSERVATION,Bedford Institute of Oceanography (BIO),,,,,,CC_BY_4_0,"Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans",,,,2021-04-22T16:08:58.469Z,,FOOTPRINT_WKT_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
3082855479,ec186b76-898c-435b-9aea-ebbd5785a25f,TEL2004529:58:2523:1:subsample,Animalia,Arthropoda,Malacostraca,Decapoda,Lithodidae,Lithodes,Lithodes maja,,SPECIES,"Lithodes maja (Linnaeus, 1758)",Lithodes maja,"(Linnaeus, 1758)",CA,,,PRESENT,,c98a8d0d-cab2-4506-8c0f-c91a5e4996b9,44.733333,-66.310667,,,,,,,2004-07-13T08:26:00,13,7,2004,2224343,2224343,HUMAN_OBSERVATION,Bedford Institute of Oceanography (BIO),,,,,,CC_BY_4_0,"Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans",,,,2021-04-22T16:08:58.804Z,,FOOTPRINT_WKT_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
3082852247,ec186b76-898c-435b-9aea-ebbd5785a25f,NED2016016:73:2523:1:subsample,Animalia,Arthropoda,Malacostraca,Decapoda,Lithodidae,Lithodes,Lithodes maja,,SPECIES,"Lithodes maja (Linnaeus, 1758)",Lithodes maja,"(Linnaeus, 1758)",CA,,,PRESENT,,c98a8d0d-cab2-4506-8c0f-c91a5e4996b9,44.467833,-66.4585,,,,,,,2016-07-13T11:52:00,13,7,2016,2224343,2224343,HUMAN_OBSERVATION,Bedford Institute of Oceanography (BIO),,,,,,CC_BY_4_0,"Her Majesty the Queen in right of Canada, as represented by the Minister of Fisheries and Oceans",,,,2021-04-22T16:08:57.920Z,,FOOTPRINT_WKT_INVALID;COUNTRY_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_NONE;COLLECTION_MATCH_NONE
