HST: Hawaii Standard Time (UTC -10:00),Water Temperature (degC),Salinity (PSU)
2020-08-18 09:30:00,27.80,30.99
2020-08-18 09:45:00,27.83,31.01
2020-08-18 10:00:00,27.83,31.04
2020-08-18 10:15:00,27.80,31.10
2020-08-18 10:30:00,27.83,30.96
2020-08-18 10:45:00,27.81,30.65
2020-08-18 11:00:00,27.65,29.08
2020-08-18 11:15:00,27.52,28.71
2020-08-18 11:30:00,27.46,28.65
2020-08-18 11:45:00,27.30,27.68
2020-08-18 12:00:00,27.33,28.20
2020-08-18 12:15:00,27.25,27.58
2020-08-18 12:30:00,27.10,27.08
2020-08-18 12:45:00,27.26,27.76
2020-08-18 13:00:00,26.98,26.14
2020-08-18 13:15:00,26.91,25.68
2020-08-18 13:30:00,27.06,26.34
2020-08-18 13:45:00,27.15,26.29
2020-08-18 14:00:00,27.22,26.40
2020-08-18 14:15:00,27.32,26.57
2020-08-18 14:30:00,27.40,26.17
2020-08-18 14:45:00,27.43,26.77
2020-08-18 15:00:00,27.29,25.99
2020-08-18 15:15:00,27.41,26.25
2020-08-18 15:30:00,27.46,26.51
2020-08-18 15:45:00,27.50,26.27
2020-08-18 16:00:00,27.50,26.24
2020-08-18 16:15:00,27.67,28.33
2020-08-18 16:30:00,27.70,27.68
2020-08-18 16:45:00,27.84,29.83
2020-08-18 17:00:00,27.87,29.77
2020-08-18 17:15:00,27.86,30.36
2020-08-18 17:30:00,27.93,29.85
2020-08-18 17:45:00,27.71,28.58
2020-08-18 18:00:00,27.61,28.20
2020-08-18 18:15:00,27.68,28.13
2020-08-18 18:30:00,27.75,28.30
2020-08-18 18:45:00,27.64,27.10
2020-08-18 19:00:00,27.69,27.71
2020-08-18 19:15:00,27.81,28.76
2020-08-18 19:30:00,27.82,28.84
2020-08-18 19:45:00,27.94,29.72
2020-08-18 20:00:00,27.96,29.83
2020-08-18 20:15:00,27.82,28.88
2020-08-18 20:30:00,27.91,30.00
2020-08-18 20:45:00,27.75,29.88
2020-08-18 21:00:00,27.81,30.55
2020-08-18 21:15:00,27.89,31.11
2020-08-18 21:30:00,27.82,31.30
2020-08-18 21:45:00,27.70,29.77
2020-08-18 22:00:00,27.85,30.87
2020-08-18 22:15:00,27.79,30.78
2020-08-18 22:30:00,27.63,29.67
2020-08-18 22:45:00,27.72,30.69
2020-08-18 23:00:00,26.71,25.46
2020-08-18 23:15:00,27.15,28.70
2020-08-18 23:30:00,27.40,29.56
2020-08-18 23:45:00,27.32,29.88
2020-08-19 00:00:00,27.50,30.25
2020-08-19 00:15:00,27.57,31.04
2020-08-19 00:30:00,27.50,31.08
2020-08-19 00:45:00,27.41,30.64
2020-08-19 01:00:00,27.49,31.21
2020-08-19 01:15:00,27.52,31.19
2020-08-19 01:30:00,27.44,30.02
2020-08-19 01:45:00,27.31,29.52
2020-08-19 02:00:00,27.19,29.81
2020-08-19 02:15:00,27.28,30.40
2020-08-19 02:30:00,27.01,30.28
2020-08-19 02:45:00,26.91,30.22
2020-08-19 03:00:00,26.78,29.37
2020-08-19 03:15:00,26.97,30.22
2020-08-19 03:30:00,26.76,29.32
2020-08-19 03:45:00,27.12,30.89
2020-08-19 04:00:00,27.00,31.11
2020-08-19 04:15:00,26.91,30.46
2020-08-19 04:30:00,26.88,30.95
2020-08-19 04:45:00,26.62,30.46
2020-08-19 05:00:00,26.84,30.55
2020-08-19 05:15:00,26.86,30.29
2020-08-19 05:30:00,26.87,30.48
2020-08-19 05:45:00,26.74,30.17
2020-08-19 06:00:00,26.91,30.61
2020-08-19 06:15:00,27.01,30.82
2020-08-19 06:30:00,27.03,31.03
2020-08-19 06:45:00,27.06,30.99
2020-08-19 07:00:00,26.41,29.15
2020-08-19 07:15:00,27.11,30.92
2020-08-19 07:30:00,27.12,30.99
2020-08-19 07:45:00,26.34,27.84
2020-08-19 08:00:00,26.60,28.86
2020-08-19 08:15:00,26.69,28.36
2020-08-19 08:30:00,26.82,30.14
2020-08-19 08:45:00,27.31,31.03
2020-08-19 09:00:00,27.54,31.38
2020-08-19 09:15:00,27.08,30.70
2020-08-19 09:30:00,27.11,30.26
2020-08-19 09:45:00,27.31,30.70
2020-08-19 10:00:00,27.47,31.11
2020-08-19 10:15:00,27.36,30.96
2020-08-19 10:30:00,27.36,31.02
2020-08-19 10:45:00,27.35,31.01
2020-08-19 11:00:00,27.32,30.85
2020-08-19 11:15:00,27.12,29.93
2020-08-19 11:30:00,26.98,29.29
2020-08-19 11:45:00,27.14,29.53
2020-08-19 12:00:00,27.18,29.41
2020-08-19 12:15:00,26.99,28.98
2020-08-19 12:30:00,26.98,28.94
2020-08-19 12:45:00,26.62,27.69
2020-08-19 13:00:00,26.66,27.68
2020-08-19 13:15:00,26.43,26.82
2020-08-19 13:30:00,26.23,26.31
2020-08-19 13:45:00,26.38,26.68
2020-08-19 14:00:00,26.48,26.87
2020-08-19 14:15:00,26.34,26.76
2020-08-19 14:30:00,26.28,26.79
2020-08-19 14:45:00,26.16,26.65
2020-08-19 15:00:00,26.12,26.68
2020-08-19 15:15:00,26.22,26.93
2020-08-19 15:30:00,26.23,27.06
2020-08-19 15:45:00,26.32,27.29
2020-08-19 16:00:00,26.33,27.36
2020-08-19 16:15:00,26.35,27.34
2020-08-19 16:30:00,26.31,27.19
2020-08-19 16:45:00,26.36,27.28
2020-08-19 17:00:00,26.35,27.34
2020-08-19 17:15:00,26.34,27.35
2020-08-19 17:30:00,26.35,27.34
2020-08-19 17:45:00,26.32,27.30
2020-08-19 18:00:00,26.25,26.83
2020-08-19 18:15:00,26.32,26.82
2020-08-19 18:30:00,26.32,27.15
2020-08-19 18:45:00,26.53,27.70
2020-08-19 19:00:00,26.47,27.73
2020-08-19 19:15:00,26.30,27.21
2020-08-19 19:30:00,26.57,28.30
2020-08-19 19:45:00,26.51,28.07
2020-08-19 20:00:00,26.34,26.96
2020-08-19 20:15:00,26.51,27.68
2020-08-19 20:30:00,26.70,27.93
2020-08-19 20:45:00,26.75,28.20
2020-08-19 21:00:00,26.88,28.68
2020-08-19 21:15:00,27.09,29.16
2020-08-19 21:30:00,27.17,30.86
2020-08-19 21:45:00,26.94,29.99
2020-08-19 22:00:00,26.69,29.26
2020-08-19 22:15:00,26.59,29.46
2020-08-19 22:30:00,26.64,29.48
2020-08-19 22:45:00,26.52,29.07
2020-08-19 23:00:00,26.52,29.00
2020-08-19 23:15:00,26.50,28.87
2020-08-19 23:30:00,26.60,29.63
2020-08-19 23:45:00,26.51,29.27
2020-08-20 00:00:00,26.47,29.07
2020-08-20 00:15:00,26.48,29.14
2020-08-20 00:30:00,26.44,28.66
2020-08-20 00:45:00,26.42,28.52
2020-08-20 01:00:00,26.35,28.24
2020-08-20 01:15:00,26.56,29.00
2020-08-20 01:30:00,26.68,29.59
2020-08-20 01:45:00,26.65,29.53
2020-08-20 02:00:00,26.57,29.29
2020-08-20 02:15:00,26.57,29.02
2020-08-20 02:30:00,26.41,28.52
2020-08-20 02:45:00,26.40,28.56
2020-08-20 03:00:00,26.32,28.48
2020-08-20 03:15:00,26.21,28.21
2020-08-20 03:30:00,26.18,28.01
2020-08-20 03:45:00,26.18,28.05
2020-08-20 04:00:00,26.21,28.29
2020-08-20 04:15:00,26.25,28.12
2020-08-20 04:30:00,26.25,28.08
2020-08-20 04:45:00,26.26,27.98
2020-08-20 05:00:00,26.27,27.98
2020-08-20 05:15:00,26.25,27.93
2020-08-20 05:30:00,26.35,28.52
2020-08-20 05:45:00,26.34,28.46
2020-08-20 06:00:00,26.32,28.35
2020-08-20 06:15:00,26.29,28.19
2020-08-20 06:30:00,26.22,27.95
2020-08-20 06:45:00,26.30,28.56
2020-08-20 07:00:00,26.44,29.36
2020-08-20 07:15:00,26.67,29.87
2020-08-20 07:30:00,26.25,28.25
2020-08-20 07:45:00,26.51,29.58
2020-08-20 08:00:00,26.78,30.58
2020-08-20 08:15:00,26.85,30.75
2020-08-20 08:30:00,26.64,30.22
2020-08-20 08:45:00,26.61,29.67
2020-08-20 09:00:00,26.63,29.71
2020-08-20 09:15:00,26.61,29.55
2020-08-20 09:30:00,26.64,29.92
2020-08-20 09:45:00,26.20,27.88
2020-08-20 10:00:00,26.55,29.09
2020-08-20 10:15:00,26.58,29.30
2020-08-20 10:30:00,26.57,29.04
2020-08-20 10:45:00,26.58,29.20
2020-08-20 11:00:00,26.53,29.08
2020-08-20 11:15:00,26.61,29.13
2020-08-20 11:30:00,26.70,29.44
2020-08-20 11:45:00,26.70,29.21
2020-08-20 12:00:00,26.71,29.26
2020-08-20 12:15:00,26.71,29.15
2020-08-20 12:30:00,26.75,29.47
2020-08-20 12:45:00,26.76,29.41
2020-08-20 13:00:00,26.77,29.47
2020-08-20 13:15:00,26.78,29.30
2020-08-20 13:30:00,26.78,29.31
2020-08-20 13:45:00,26.80,29.57
2020-08-20 14:00:00,26.85,29.67
2020-08-20 14:15:00,26.85,29.45
2020-08-20 14:30:00,26.80,29.86
2020-08-20 14:45:00,26.77,29.76
2020-08-20 15:00:00,26.85,29.10
2020-08-20 15:15:00,26.88,29.44
2020-08-20 15:30:00,26.86,28.62
2020-08-20 15:45:00,26.82,27.82
2020-08-20 16:00:00,26.85,28.15
2020-08-20 16:15:00,26.80,27.99
2020-08-20 16:30:00,26.69,26.82
2020-08-20 16:45:00,26.80,27.97
2020-08-20 17:00:00,26.87,28.25
2020-08-20 17:15:00,26.71,27.24
2020-08-20 17:30:00,26.64,26.88
2020-08-20 17:45:00,26.94,28.64
2020-08-20 18:00:00,26.68,27.49
2020-08-20 18:15:00,26.68,27.39
2020-08-20 18:30:00,26.58,26.68
2020-08-20 18:45:00,26.58,26.91
2020-08-20 19:00:00,26.72,27.57
2020-08-20 19:15:00,26.76,28.30
2020-08-20 19:30:00,26.76,28.61
2020-08-20 19:45:00,26.70,28.18
2020-08-20 20:00:00,26.72,27.76
2020-08-20 20:15:00,26.71,28.20
2020-08-20 20:30:00,26.41,26.40
2020-08-20 20:45:00,26.44,26.49
2020-08-20 21:00:00,26.61,27.71
2020-08-20 21:15:00,26.68,27.92
2020-08-20 21:30:00,26.36,25.93
2020-08-20 21:45:00,26.69,27.79
2020-08-20 22:00:00,25.98,24.67
2020-08-20 22:15:00,26.15,25.64
2020-08-20 22:30:00,26.18,25.47
2020-08-20 22:45:00,26.30,25.77
2020-08-20 23:00:00,26.43,26.55
2020-08-20 23:15:00,26.56,27.84
2020-08-20 23:30:00,26.59,28.35
2020-08-20 23:45:00,26.57,28.41
2020-08-21 00:00:00,26.73,28.91
2020-08-21 00:15:00,26.71,28.65
2020-08-21 00:30:00,26.82,29.11
2020-08-21 00:45:00,26.72,29.16
2020-08-21 01:00:00,26.62,29.11
2020-08-21 01:15:00,26.48,28.66
2020-08-21 01:30:00,26.38,28.17
2020-08-21 01:45:00,26.58,28.63
2020-08-21 02:00:00,26.35,27.97
2020-08-21 02:15:00,26.65,29.01
2020-08-21 02:30:00,26.56,29.05
2020-08-21 02:45:00,26.00,27.31
2020-08-21 03:00:00,25.91,27.42
2020-08-21 03:15:00,25.96,27.72
2020-08-21 03:30:00,26.13,27.81
2020-08-21 03:45:00,26.61,28.80
2020-08-21 04:00:00,26.37,28.34
2020-08-21 04:15:00,26.42,28.21
2020-08-21 04:30:00,26.19,27.93
2020-08-21 04:45:00,26.67,28.76
2020-08-21 05:00:00,26.51,28.44
2020-08-21 05:15:00,26.35,28.18
2020-08-21 05:30:00,26.33,28.43
2020-08-21 05:45:00,26.04,27.99
2020-08-21 06:00:00,25.89,27.75
2020-08-21 06:15:00,25.93,27.72
2020-08-21 06:30:00,26.00,28.13
2020-08-21 06:45:00,25.83,27.20
2020-08-21 07:00:00,25.78,27.07
2020-08-21 07:15:00,25.81,26.87
2020-08-21 07:30:00,25.81,26.95
2020-08-21 07:45:00,26.02,27.77
2020-08-21 08:00:00,25.75,26.41
2020-08-21 08:15:00,25.70,26.28
2020-08-21 08:30:00,25.65,25.67
2020-08-21 08:45:00,25.75,26.23
2020-08-21 09:00:00,25.82,26.77
2020-08-21 09:15:00,25.80,26.97
2020-08-21 09:30:00,25.72,25.67
2020-08-21 09:45:00,25.73,25.62
2020-08-21 10:00:00,25.84,25.56
2020-08-21 10:15:00,25.88,25.51
2020-08-21 10:30:00,25.91,25.21
2020-08-21 10:45:00,26.06,25.75
2020-08-21 11:00:00,26.06,25.26
2020-08-21 11:15:00,26.11,25.45
2020-08-21 11:30:00,26.12,24.95
2020-08-21 11:45:00,26.36,24.52
2020-08-21 12:00:00,26.42,24.46
2020-08-21 12:15:00,26.50,24.58
2020-08-21 12:30:00,26.51,24.73
2020-08-21 12:45:00,26.61,24.81
2020-08-21 13:00:00,26.77,24.47
2020-08-21 13:15:00,26.82,24.53
2020-08-21 13:30:00,26.92,24.43
2020-08-21 13:45:00,27.04,24.32
2020-08-21 14:00:00,27.03,24.37
2020-08-21 14:15:00,27.12,24.33
2020-08-21 14:30:00,27.21,24.29
2020-08-21 14:45:00,27.21,24.30
2020-08-21 15:00:00,27.31,24.25
2020-08-21 15:15:00,27.37,24.22
2020-08-21 15:30:00,27.40,24.23
2020-08-21 15:45:00,27.46,24.28
2020-08-21 16:00:00,27.53,24.49
2020-08-21 16:15:00,27.52,24.66
2020-08-21 16:30:00,27.61,24.54
2020-08-21 16:45:00,27.53,24.68
2020-08-21 17:00:00,27.52,24.77
2020-08-21 17:15:00,27.53,24.99
2020-08-21 17:30:00,27.64,25.11
2020-08-21 17:45:00,27.48,25.33
2020-08-21 18:00:00,27.48,25.50
2020-08-21 18:15:00,27.46,25.56
2020-08-21 18:30:00,27.46,25.66
2020-08-21 18:45:00,27.47,25.75
2020-08-21 19:00:00,27.23,25.38
2020-08-21 19:15:00,27.17,25.16
2020-08-21 19:30:00,27.18,25.06
2020-08-21 19:45:00,27.12,24.65
2020-08-21 20:00:00,27.19,24.78
2020-08-21 20:15:00,27.19,24.47
2020-08-21 20:30:00,27.22,25.07
2020-08-21 20:45:00,27.21,25.18
2020-08-21 21:00:00,27.22,25.21
2020-08-21 21:15:00,27.23,25.37
2020-08-21 21:30:00,27.26,25.56
2020-08-21 21:45:00,27.16,25.23
2020-08-21 22:00:00,27.14,27.08
2020-08-21 22:15:00,27.22,26.56
2020-08-21 22:30:00,27.23,26.33
2020-08-21 22:45:00,27.18,23.88
2020-08-21 23:00:00,27.30,24.93
2020-08-21 23:15:00,27.33,26.62
2020-08-21 23:30:00,27.32,26.80
2020-08-21 23:45:00,27.31,27.77
2020-08-22 00:00:00,27.28,24.84
2020-08-22 00:15:00,26.66,22.51
2020-08-22 00:30:00,27.07,24.61
2020-08-22 00:45:00,26.93,24.92
2020-08-22 01:00:00,27.16,25.04
2020-08-22 01:15:00,27.43,26.39
2020-08-22 01:30:00,27.43,26.74
2020-08-22 01:45:00,27.43,26.62
2020-08-22 02:00:00,27.38,25.91
2020-08-22 02:15:00,27.25,26.21
2020-08-22 02:30:00,27.14,26.57
2020-08-22 02:45:00,27.15,27.59
2020-08-22 03:00:00,27.18,25.54
2020-08-22 03:15:00,27.08,25.10
2020-08-22 03:30:00,26.74,24.51
2020-08-22 03:45:00,26.71,24.44
2020-08-22 04:00:00,27.02,27.53
2020-08-22 04:15:00,26.84,26.27
2020-08-22 04:30:00,27.09,28.24
2020-08-22 04:45:00,27.14,28.72
2020-08-22 05:00:00,27.18,29.22
2020-08-22 05:15:00,27.21,29.27
2020-08-22 05:30:00,27.20,29.56
2020-08-22 05:45:00,27.20,29.89
2020-08-22 06:00:00,27.03,28.64
2020-08-22 06:15:00,26.84,26.96
2020-08-22 06:30:00,26.88,26.84
2020-08-22 06:45:00,27.05,27.85
2020-08-22 07:00:00,27.12,28.58
2020-08-22 07:15:00,27.34,29.42
2020-08-22 07:30:00,27.33,29.30
2020-08-22 07:45:00,27.30,29.51
2020-08-22 08:00:00,27.10,28.24
2020-08-22 08:15:00,27.12,28.81
2020-08-22 08:30:00,27.09,28.71
2020-08-22 08:45:00,26.90,27.48
2020-08-22 09:00:00,26.40,26.77
2020-08-22 09:15:00,26.27,24.57
2020-08-22 09:30:00,26.75,27.04
2020-08-22 09:45:00,26.25,24.00
2020-08-22 10:00:00,26.11,23.07
2020-08-22 10:15:00,26.41,22.17
2020-08-22 10:30:00,26.31,22.41
2020-08-22 10:45:00,26.37,22.38
2020-08-22 11:00:00,26.59,24.83
2020-08-22 11:15:00,26.50,23.91
2020-08-22 11:30:00,26.48,22.61
2020-08-22 11:45:00,26.51,22.76
2020-08-22 12:00:00,26.68,23.05
2020-08-22 12:15:00,26.87,22.99
2020-08-22 12:30:00,26.97,23.75
2020-08-22 12:45:00,27.22,23.81
2020-08-22 13:00:00,27.16,23.76
2020-08-22 13:15:00,27.13,23.19
2020-08-22 13:30:00,27.07,23.49
2020-08-22 13:45:00,27.17,22.90
2020-08-22 14:00:00,27.15,23.18
2020-08-22 14:15:00,27.35,24.17
2020-08-22 14:30:00,27.47,22.98
2020-08-22 14:45:00,27.53,22.86
2020-08-22 15:00:00,27.55,23.57
2020-08-22 15:15:00,27.69,23.29
2020-08-22 15:30:00,27.59,24.48
2020-08-22 15:45:00,27.60,25.29
2020-08-22 16:00:00,27.64,26.06
2020-08-22 16:15:00,27.65,25.56
2020-08-22 16:30:00,27.65,27.88
2020-08-22 16:45:00,27.71,26.66
2020-08-22 17:00:00,27.69,28.62
2020-08-22 17:15:00,27.68,28.92
2020-08-22 17:30:00,27.69,29.24
2020-08-22 17:45:00,27.67,28.52
2020-08-22 18:00:00,27.68,28.06
2020-08-22 18:15:00,27.68,28.50
2020-08-22 18:30:00,27.69,28.16
2020-08-22 18:45:00,27.68,29.41
2020-08-22 19:00:00,27.69,29.11
2020-08-22 19:15:00,27.69,29.08
2020-08-22 19:30:00,27.69,28.63
2020-08-22 19:45:00,27.69,28.58
2020-08-22 20:00:00,27.68,28.76
2020-08-22 20:15:00,27.68,29.14
2020-08-22 20:30:00,27.69,27.99
2020-08-22 20:45:00,27.64,26.85
2020-08-22 21:00:00,27.69,27.87
2020-08-22 21:15:00,27.68,28.01
2020-08-22 21:30:00,27.67,29.10
2020-08-22 21:45:00,27.67,27.34
2020-08-22 22:00:00,27.67,28.49
2020-08-22 22:15:00,27.67,28.46
2020-08-22 22:30:00,27.67,28.29
2020-08-22 22:45:00,27.67,28.89
2020-08-22 23:00:00,27.67,28.61
2020-08-22 23:15:00,27.64,28.55
2020-08-22 23:30:00,27.69,28.61
2020-08-22 23:45:00,27.71,28.59
2020-08-23 00:00:00,27.72,28.49
2020-08-23 00:15:00,27.68,28.73
2020-08-23 00:30:00,27.60,28.53
2020-08-23 00:45:00,27.64,28.54
2020-08-23 01:00:00,27.56,27.79
2020-08-23 01:15:00,27.66,29.05
2020-08-23 01:30:00,27.52,28.29
2020-08-23 01:45:00,27.50,28.10
2020-08-23 02:00:00,27.48,28.16
2020-08-23 02:15:00,27.47,28.17
2020-08-23 02:30:00,27.52,28.49
2020-08-23 02:45:00,27.48,28.66
2020-08-23 03:00:00,27.33,27.67
2020-08-23 03:15:00,27.12,26.17
2020-08-23 03:30:00,27.19,25.94
2020-08-23 03:45:00,27.22,24.60
2020-08-23 04:00:00,27.36,28.58
2020-08-23 04:15:00,27.30,28.10
2020-08-23 04:30:00,27.20,25.67
2020-08-23 04:45:00,27.22,27.00
2020-08-23 05:00:00,27.25,26.69
2020-08-23 05:15:00,27.17,26.71
2020-08-23 05:30:00,27.19,26.96
2020-08-23 05:45:00,27.19,27.16
2020-08-23 06:00:00,27.14,27.57
2020-08-23 06:15:00,27.05,27.21
2020-08-23 06:30:00,27.10,27.79
2020-08-23 06:45:00,27.01,27.66
2020-08-23 07:00:00,27.11,27.71
2020-08-23 07:15:00,27.21,28.16
2020-08-23 07:30:00,27.27,28.43
2020-08-23 07:45:00,27.22,27.61
2020-08-23 08:00:00,27.23,27.27
2020-08-23 08:15:00,27.25,27.53
2020-08-23 08:30:00,27.23,27.66
2020-08-23 08:45:00,27.24,27.66
2020-08-23 09:00:00,27.24,28.11
2020-08-23 09:15:00,27.28,28.16
2020-08-23 09:30:00,27.31,28.23
2020-08-23 09:45:00,27.32,28.49
2020-08-23 10:00:00,27.18,27.42
2020-08-23 10:15:00,27.09,26.39
2020-08-23 10:30:00,27.23,27.40
2020-08-23 10:45:00,27.24,27.30
2020-08-23 11:00:00,27.00,25.47
2020-08-23 11:15:00,27.24,27.73
2020-08-23 11:30:00,26.87,24.83
2020-08-23 11:45:00,26.60,23.56
2020-08-23 12:00:00,26.76,23.75
2020-08-23 12:15:00,26.56,23.29
2020-08-23 12:30:00,26.51,22.99
2020-08-23 12:45:00,26.55,22.95
2020-08-23 13:00:00,26.54,22.71
2020-08-23 13:15:00,26.54,22.84
2020-08-23 13:30:00,26.73,23.73
2020-08-23 13:45:00,26.94,25.00
2020-08-23 14:00:00,27.09,25.54
2020-08-23 14:15:00,27.16,26.77
2020-08-23 14:30:00,27.16,26.04
2020-08-23 14:45:00,27.23,26.08
2020-08-23 15:00:00,27.36,27.72
2020-08-23 15:15:00,27.37,27.10
2020-08-23 15:30:00,27.35,26.51
2020-08-23 15:45:00,27.48,28.17
2020-08-23 16:00:00,27.50,28.36
2020-08-23 16:15:00,27.46,27.95
2020-08-23 16:30:00,27.37,26.66
2020-08-23 16:45:00,27.32,25.93
2020-08-23 17:00:00,27.15,23.87
2020-08-23 17:15:00,27.32,26.20
2020-08-23 17:30:00,27.27,25.44
2020-08-23 17:45:00,27.25,25.14
2020-08-23 18:00:00,27.18,24.70
2020-08-23 18:15:00,27.12,23.65
2020-08-23 18:30:00,27.16,23.55
2020-08-23 18:45:00,27.07,23.03
2020-08-23 19:00:00,27.08,23.05
2020-08-23 19:15:00,27.10,23.34
2020-08-23 19:30:00,27.05,23.35
2020-08-23 19:45:00,27.24,26.82
2020-08-23 20:00:00,27.38,27.23
2020-08-23 20:15:00,27.44,27.81
2020-08-23 20:30:00,27.53,28.67
2020-08-23 20:45:00,27.53,28.19
2020-08-23 21:00:00,27.58,28.69
2020-08-23 21:15:00,27.62,28.83
2020-08-23 21:30:00,27.57,28.80
2020-08-23 21:45:00,27.60,29.18
2020-08-23 22:00:00,27.51,28.43
2020-08-23 22:15:00,27.50,28.48
2020-08-23 22:30:00,27.49,28.02
2020-08-23 22:45:00,27.49,28.43
2020-08-23 23:00:00,27.47,28.57
2020-08-23 23:15:00,27.46,28.21
2020-08-23 23:30:00,27.50,27.86
2020-08-23 23:45:00,27.46,27.38
2020-08-24 00:00:00,27.44,27.39
2020-08-24 00:15:00,27.51,28.15
2020-08-24 00:30:00,27.52,28.36
2020-08-24 00:45:00,27.49,28.03
2020-08-24 01:00:00,27.50,28.69
2020-08-24 01:15:00,27.51,28.45
2020-08-24 01:30:00,27.53,28.93
2020-08-24 01:45:00,27.50,29.16
2020-08-24 02:00:00,27.51,29.23
2020-08-24 02:15:00,27.47,29.32
2020-08-24 02:30:00,27.47,29.18
2020-08-24 02:45:00,27.43,29.20
2020-08-24 03:00:00,27.46,28.96
2020-08-24 03:15:00,27.49,28.78
2020-08-24 03:30:00,27.48,28.87
2020-08-24 03:45:00,27.43,28.79
2020-08-24 04:00:00,27.44,28.38
2020-08-24 04:15:00,27.42,27.93
2020-08-24 04:30:00,27.37,28.18
2020-08-24 04:45:00,27.39,28.81
2020-08-24 05:00:00,27.30,28.08
2020-08-24 05:15:00,27.40,28.96
2020-08-24 05:30:00,27.43,29.49
2020-08-24 05:45:00,27.43,29.93
2020-08-24 06:00:00,27.46,29.57
2020-08-24 06:15:00,27.42,29.71
2020-08-24 06:30:00,27.40,29.89
2020-08-24 06:45:00,27.40,29.33
2020-08-24 07:00:00,27.39,29.63
2020-08-24 07:15:00,27.41,29.72
2020-08-24 07:30:00,27.36,29.92
2020-08-24 07:45:00,27.33,30.20
2020-08-24 08:00:00,27.25,29.53
2020-08-24 08:15:00,27.25,29.68
2020-08-24 08:30:00,27.35,30.29
2020-08-24 08:45:00,27.35,30.10
2020-08-24 09:00:00,27.28,28.52
2020-08-24 09:15:00,27.38,30.12
2020-08-24 09:30:00,27.39,30.07
2020-08-24 09:45:00,27.43,30.07
2020-08-24 10:00:00,27.47,29.58
2020-08-24 10:15:00,27.55,29.76
2020-08-24 10:30:00,27.54,29.65
2020-08-24 10:45:00,27.61,29.81
2020-08-24 11:00:00,27.30,29.50
2020-08-24 11:15:00,27.25,29.37
2020-08-24 11:30:00,27.35,28.92
2020-08-24 11:45:00,27.27,28.86
2020-08-24 12:00:00,27.27,28.88
2020-08-24 12:15:00,27.32,28.87
2020-08-24 12:30:00,27.42,27.46
2020-08-24 12:45:00,27.51,26.71
2020-08-24 13:00:00,27.60,27.20
2020-08-24 13:15:00,27.71,26.67
2020-08-24 13:30:00,27.74,26.20
2020-08-24 13:45:00,27.77,25.61
2020-08-24 14:00:00,27.80,25.91
2020-08-24 14:15:00,27.82,25.45
2020-08-24 14:30:00,27.89,25.35
2020-08-24 14:45:00,27.93,25.34
2020-08-24 15:00:00,27.96,25.29
2020-08-24 15:15:00,28.00,25.28
2020-08-24 15:30:00,28.06,25.29
2020-08-24 15:45:00,28.12,25.34
2020-08-24 16:00:00,28.15,25.31
2020-08-24 16:15:00,28.18,25.29
2020-08-24 16:30:00,28.21,25.26
2020-08-24 16:45:00,28.20,25.23
2020-08-24 17:00:00,28.23,25.29
2020-08-24 17:15:00,28.21,25.27
2020-08-24 17:30:00,28.23,25.24
2020-08-24 17:45:00,28.11,25.11
2020-08-24 18:00:00,28.15,25.18
2020-08-24 18:15:00,28.20,25.27
2020-08-24 18:30:00,28.33,25.26
2020-08-24 18:45:00,28.21,25.19
2020-08-24 19:00:00,28.22,25.11
2020-08-24 19:15:00,28.17,25.13
2020-08-24 19:30:00,28.14,25.05
2020-08-24 19:45:00,28.15,26.03
2020-08-24 20:00:00,28.08,25.70
2020-08-24 20:15:00,28.13,25.93
2020-08-24 20:30:00,28.20,26.36
2020-08-24 20:45:00,28.13,25.80
2020-08-24 21:00:00,28.13,26.63
2020-08-24 21:15:00,27.95,27.67
2020-08-24 21:30:00,27.95,26.84
2020-08-24 21:45:00,27.84,28.06
2020-08-24 22:00:00,27.82,27.95
2020-08-24 22:15:00,27.80,27.19
2020-08-24 22:30:00,27.77,27.20
2020-08-24 22:45:00,27.76,27.35
2020-08-24 23:00:00,27.82,28.20
2020-08-24 23:15:00,27.79,28.14
2020-08-24 23:30:00,27.76,28.42
2020-08-24 23:45:00,27.81,27.74
2020-08-25 00:00:00,27.72,28.58
2020-08-25 00:15:00,27.64,28.99
2020-08-25 00:30:00,27.66,29.07
2020-08-25 00:45:00,27.67,29.09
2020-08-25 01:00:00,27.67,28.39
2020-08-25 01:15:00,27.65,29.15
2020-08-25 01:30:00,27.69,28.93
2020-08-25 01:45:00,27.66,29.19
2020-08-25 02:00:00,27.64,29.05
2020-08-25 02:15:00,27.70,29.11
2020-08-25 02:30:00,27.65,29.22
2020-08-25 02:45:00,27.75,28.81
2020-08-25 03:00:00,27.74,28.59
2020-08-25 03:15:00,27.48,28.17
2020-08-25 03:30:00,27.49,28.09
2020-08-25 03:45:00,27.48,28.09
2020-08-25 04:00:00,27.46,28.22
2020-08-25 04:15:00,27.44,28.46
2020-08-25 04:30:00,27.51,28.46
2020-08-25 04:45:00,27.64,28.05
2020-08-25 05:00:00,27.51,27.71
2020-08-25 05:15:00,27.53,28.24
2020-08-25 05:30:00,26.55,26.79
2020-08-25 05:45:00,27.10,28.21
2020-08-25 06:00:00,26.98,28.18
2020-08-25 06:15:00,26.81,27.15
2020-08-25 06:30:00,26.79,27.57
2020-08-25 06:45:00,27.14,28.63
2020-08-25 07:00:00,27.11,28.90
2020-08-25 07:15:00,27.27,28.61
