"Clade","Type","Gene","Isolate","Redundancy","Potential_Pseudogene_Ref","Species","Methodology","Genbank","Genbank_link","Host_Phylum","Host_Class","Host_Order","Host_Family","Host_Genus","Host_Species","Host_Sci_Name","AphiaID","Environment","Ocean","Country","StateRegion","SubRegion","Locale","Latitude","Longitude","Coordinate_Precision","Min_Depth","Max_Depth","Start_Year_Collect","End_Year_Collect","Ref","Reference","Ref_link"
"C","C3","ITS2","N_A","N_A","NO_Stat_2009_MEPS_386_83","N_A","DGGE","same_as_AF499789","http://www.ncbi.nlm.nih.gov/nuccore/AF499789","Cnidaria","Anthozoa","Scleractinia","Faviidae","Platygyra","daedalea","Platygyra daedalea",207489,"in hospite","Indian","Tanzania","Western Indian","Zanzibar","Bawe",-6.094467,39.072265,1000,2,6,2007,2007,"LaJeunesse_2010_J_Biogeography_37_785","LaJeunesse TC, Pettay DT, Sampayo EM, Phongsuwan N, Brown B, Obura DO, Hoegh-Guldberg O, Fitt WK (2010) Long-standing environmental conditions, geographic isolation and host-symbiont specificity influence the relative ecological dominance and genetic diversification of coral endosymbionts in the genus Symbiodinium. Journal of Biogeography 37, 785-800.","http://onlinelibrary.wiley.com/doi/10.1111/j.1365-2699.2010.02273.x/abstract"
"C","C3","ITS2","N_A","N_A","NO_Stat_2009_MEPS_386_83","N_A","DGGE","same_as_AF499789","http://www.ncbi.nlm.nih.gov/nuccore/AF499789","Cnidaria","Anthozoa","Scleractinia","Faviidae","Platygyra","daedalea","Platygyra daedalea",207489,"in hospite","Pacific","Thailand","Phuket","Andaman Sea","Phiphi Lae",7.411501,98.451796,3500,6,12,2007,2007,"LaJeunesse_2010_J_Biogeography_37_785","LaJeunesse TC, Pettay DT, Sampayo EM, Phongsuwan N, Brown B, Obura DO, Hoegh-Guldberg O, Fitt WK (2010) Long-standing environmental conditions, geographic isolation and host-symbiont specificity influence the relative ecological dominance and genetic diversification of coral endosymbionts in the genus Symbiodinium. Journal of Biogeography 37, 785-800.","http://onlinelibrary.wiley.com/doi/10.1111/j.1365-2699.2010.02273.x/abstract"
"C","C3","ITS2","N_A","N_A","NO_Stat_2009_MEPS_386_83","N_A","DGGE","same_as_AF499789","http://www.ncbi.nlm.nih.gov/nuccore/AF499789","Cnidaria","Anthozoa","Scleractinia","Faviidae","Platygyra","daedalea","Platygyra daedalea",207489,"in hospite","Pacific","Thailand","Phuket","Andaman Sea","Phiphi Don",7.432416,98.464195,5900,2,6,2007,2007,"LaJeunesse_2010_J_Biogeography_37_785","LaJeunesse TC, Pettay DT, Sampayo EM, Phongsuwan N, Brown B, Obura DO, Hoegh-Guldberg O, Fitt WK (2010) Long-standing environmental conditions, geographic isolation and host-symbiont specificity influence the relative ecological dominance and genetic diversification of coral endosymbionts in the genus Symbiodinium. Journal of Biogeography 37, 785-800.","http://onlinelibrary.wiley.com/doi/10.1111/j.1365-2699.2010.02273.x/abstract"
"C","C3","ITS2","N_A","N_A","NO_Stat_2009_MEPS_386_83","N_A","DGGE","same_as_AF499789","http://www.ncbi.nlm.nih.gov/nuccore/AF499789","Cnidaria","Anthozoa","Scleractinia","Faviidae","Platygyra","daedalea","Platygyra daedalea",207489,"in hospite","Pacific","Thailand","Phuket","Andaman Sea","Cape Panwa",7.481125,98.244201,1000,0,5,2007,2007,"LaJeunesse_2010_J_Biogeography_37_785","LaJeunesse TC, Pettay DT, Sampayo EM, Phongsuwan N, Brown B, Obura DO, Hoegh-Guldberg O, Fitt WK (2010) Long-standing environmental conditions, geographic isolation and host-symbiont specificity influence the relative ecological dominance and genetic diversification of coral endosymbionts in the genus Symbiodinium. Journal of Biogeography 37, 785-800.","http://onlinelibrary.wiley.com/doi/10.1111/j.1365-2699.2010.02273.x/abstract"
"C","C3","ITS2","N_A","N_A","NO_Stat_2009_MEPS_386_83","N_A","DGGE","same_as_AF499789","http://www.ncbi.nlm.nih.gov/nuccore/AF499789","Cnidaria","Anthozoa","Scleractinia","Faviidae","Platygyra","deformis","Platygyra deformis","N_A","in hospite","Indian","Tanzania","Western Indian","Zanzibar","Changuu",-6.070491,39.100244,1000,2,6,2007,2007,"LaJeunesse_2010_J_Biogeography_37_785","LaJeunesse TC, Pettay DT, Sampayo EM, Phongsuwan N, Brown B, Obura DO, Hoegh-Guldberg O, Fitt WK (2010) Long-standing environmental conditions, geographic isolation and host-symbiont specificity influence the relative ecological dominance and genetic diversification of coral endosymbionts in the genus Symbiodinium. Journal of Biogeography 37, 785-800.","http://onlinelibrary.wiley.com/doi/10.1111/j.1365-2699.2010.02273.x/abstract"
"C","C3","ITS2","N_A","N_A","NO_Stat_2009_MEPS_386_83","N_A","DGGE","same_as_AF499789","http://www.ncbi.nlm.nih.gov/nuccore/AF499789","Cnidaria","Anthozoa","Scleractinia","Fungiidae","Herpolitha","limax","Platygyra limax","N_A","in hospite","Indian","Tanzania","Western Indian","Zanzibar","Banda Kuu",-5.425601,39.175998,2000,3,12,2007,2007,"LaJeunesse_2010_J_Biogeography_37_785","LaJeunesse TC, Pettay DT, Sampayo EM, Phongsuwan N, Brown B, Obura DO, Hoegh-Guldberg O, Fitt WK (2010) Long-standing environmental conditions, geographic isolation and host-symbiont specificity influence the relative ecological dominance and genetic diversification of coral endosymbionts in the genus Symbiodinium. Journal of Biogeography 37, 785-800.","http://onlinelibrary.wiley.com/doi/10.1111/j.1365-2699.2010.02273.x/abstract"
"C","C3","ITS2","N_A","N_A","NO_Stat_2009_MEPS_386_83","N_A","DGGE","same_as_AF499789","http://www.ncbi.nlm.nih.gov/nuccore/AF499789","Cnidaria","Anthozoa","Scleractinia","Fungiidae","Herpolitha","limax","Platygyra limax","N_A","in hospite","Pacific","Thailand","Phuket","Andaman Sea","Phiphi Don",7.432416,98.464195,5900,2,6,2007,2007,"LaJeunesse_2010_J_Biogeography_37_785","LaJeunesse TC, Pettay DT, Sampayo EM, Phongsuwan N, Brown B, Obura DO, Hoegh-Guldberg O, Fitt WK (2010) Long-standing environmental conditions, geographic isolation and host-symbiont specificity influence the relative ecological dominance and genetic diversification of coral endosymbionts in the genus Symbiodinium. Journal of Biogeography 37, 785-800.","http://onlinelibrary.wiley.com/doi/10.1111/j.1365-2699.2010.02273.x/abstract"
"C","C3","ITS2","N_A","N_A","NO_Stat_2009_MEPS_386_83","N_A","DGGE","same_as_AF499789","http://www.ncbi.nlm.nih.gov/nuccore/AF499789","Cnidaria","Anthozoa","Scleractinia","Fungiidae","Herpolitha","limax","Platygyra limax","N_A","in hospite","Pacific","Thailand","Phuket","Andaman Sea","Hae",7.450068,98.230912,1500,2,6,2007,2007,"LaJeunesse_2010_J_Biogeography_37_785","LaJeunesse TC, Pettay DT, Sampayo EM, Phongsuwan N, Brown B, Obura DO, Hoegh-Guldberg O, Fitt WK (2010) Long-standing environmental conditions, geographic isolation and host-symbiont specificity influence the relative ecological dominance and genetic diversification of coral endosymbionts in the genus Symbiodinium. Journal of Biogeography 37, 785-800.","http://onlinelibrary.wiley.com/doi/10.1111/j.1365-2699.2010.02273.x/abstract"
"C","C3","ITS2","N_A","N_A","NO_Stat_2009_MEPS_386_83","N_A","DGGE","same_as_AF499789","http://www.ncbi.nlm.nih.gov/nuccore/AF499789","Cnidaria","Anthozoa","Scleractinia","Fungiidae","Herpolitha","limax","Platygyra limax","N_A","in hospite","Pacific","Thailand","Phuket","Andaman Sea","Cape Panwa",7.481125,98.244201,1000,0,5,2007,2007,"LaJeunesse_2010_J_Biogeography_37_785","LaJeunesse TC, Pettay DT, Sampayo EM, Phongsuwan N, Brown B, Obura DO, Hoegh-Guldberg O, Fitt WK (2010) Long-standing environmental conditions, geographic isolation and host-symbiont specificity influence the relative ecological dominance and genetic diversification of coral endosymbionts in the genus Symbiodinium. Journal of Biogeography 37, 785-800.","http://onlinelibrary.wiley.com/doi/10.1111/j.1365-2699.2010.02273.x/abstract"
"C","C3","ITS2","N_A","N_A","NO_Stat_2009_MEPS_386_83","N_A","DGGE","same_as_AF499789","http://www.ncbi.nlm.nih.gov/nuccore/AF499789","Cnidaria","Anthozoa","Scleractinia","Fungiidae","Herpolitha","limax","Platygyra limax","N_A","in hospite","Pacific","Thailand","Phuket","Andaman Sea","Cape Panwa",7.481125,98.244201,1000,0,5,2007,2007,"LaJeunesse_2010_J_Biogeography_37_785","LaJeunesse TC, Pettay DT, Sampayo EM, Phongsuwan N, Brown B, Obura DO, Hoegh-Guldberg O, Fitt WK (2010) Long-standing environmental conditions, geographic isolation and host-symbiont specificity influence the relative ecological dominance and genetic diversification of coral endosymbionts in the genus Symbiodinium. Journal of Biogeography 37, 785-800.","http://onlinelibrary.wiley.com/doi/10.1111/j.1365-2699.2010.02273.x/abstract"
"C","C3","ITS2","N_A","N_A","NO_Stat_2009_MEPS_386_83","N_A","DGGE","same_as_AF499789","http://www.ncbi.nlm.nih.gov/nuccore/AF499789","Cnidaria","Anthozoa","Scleractinia","Fungiidae","Herpolitha","limax","Platygyra limax","N_A","in hospite","Pacific","Thailand","Phuket","Similan Islands","Similan",8.344871,97.381451,4500,2,12,2007,2007,"LaJeunesse_2010_J_Biogeography_37_785","LaJeunesse TC, Pettay DT, Sampayo EM, Phongsuwan N, Brown B, Obura DO, Hoegh-Guldberg O, Fitt WK (2010) Long-standing environmental conditions, geographic isolation and host-symbiont specificity influence the relative ecological dominance and genetic diversification of coral endosymbionts in the genus Symbiodinium. Journal of Biogeography 37, 785-800.","http://onlinelibrary.wiley.com/doi/10.1111/j.1365-2699.2010.02273.x/abstract"
"C","C3","ITS2","N_A","N_A","NO_Stat_2009_MEPS_386_83","N_A","DGGE","same_as_AF499789","http://www.ncbi.nlm.nih.gov/nuccore/AF499789","Cnidaria","Anthozoa","Scleractinia","Faviidae","Platygyra","pini","Platygyra pini",207490,"in hospite","Pacific","Thailand","Phuket","Andaman Sea","Phiphi Lae",7.411501,98.451796,3500,6,12,2007,2007,"LaJeunesse_2010_J_Biogeography_37_785","LaJeunesse TC, Pettay DT, Sampayo EM, Phongsuwan N, Brown B, Obura DO, Hoegh-Guldberg O, Fitt WK (2010) Long-standing environmental conditions, geographic isolation and host-symbiont specificity influence the relative ecological dominance and genetic diversification of coral endosymbionts in the genus Symbiodinium. Journal of Biogeography 37, 785-800.","http://onlinelibrary.wiley.com/doi/10.1111/j.1365-2699.2010.02273.x/abstract"
"C","C3","ITS2","N_A","N_A","NO_Stat_2009_MEPS_386_83","N_A","DGGE","same_as_AF499789","http://www.ncbi.nlm.nih.gov/nuccore/AF499789","Cnidaria","Anthozoa","Scleractinia","Faviidae","Platygyra","pini","Platygyra pini",207490,"in hospite","Pacific","Thailand","Phuket","Andaman Sea","Hae",7.450068,98.230912,1500,2,6,2007,2007,"LaJeunesse_2010_J_Biogeography_37_785","LaJeunesse TC, Pettay DT, Sampayo EM, Phongsuwan N, Brown B, Obura DO, Hoegh-Guldberg O, Fitt WK (2010) Long-standing environmental conditions, geographic isolation and host-symbiont specificity influence the relative ecological dominance and genetic diversification of coral endosymbionts in the genus Symbiodinium. Journal of Biogeography 37, 785-800.","http://onlinelibrary.wiley.com/doi/10.1111/j.1365-2699.2010.02273.x/abstract"
"C","C3","ITS2","N_A","N_A","NO_Stat_2009_MEPS_386_83","N_A","DGGE","same_as_AF499789","http://www.ncbi.nlm.nih.gov/nuccore/AF499789","Cnidaria","Anthozoa","Scleractinia","Faviidae","Platygyra","sinensis","Platygyra sinensis",207486,"in hospite","Indian","Tanzania","Western Indian","Zanzibar","Banda Kuu",-5.425601,39.175998,2000,3,12,2007,2007,"LaJeunesse_2010_J_Biogeography_37_785","LaJeunesse TC, Pettay DT, Sampayo EM, Phongsuwan N, Brown B, Obura DO, Hoegh-Guldberg O, Fitt WK (2010) Long-standing environmental conditions, geographic isolation and host-symbiont specificity influence the relative ecological dominance and genetic diversification of coral endosymbionts in the genus Symbiodinium. Journal of Biogeography 37, 785-800.","http://onlinelibrary.wiley.com/doi/10.1111/j.1365-2699.2010.02273.x/abstract"
"C","C3","ITS2","N_A","N_A","NO_Stat_2009_MEPS_386_83","N_A","DGGE","same_as_AF499789","http://www.ncbi.nlm.nih.gov/nuccore/AF499789","Cnidaria","Anthozoa","Scleractinia","Faviidae","Platygyra","sinensis","Platygyra sinensis",207486,"in hospite","Pacific","Thailand","Phuket","Andaman Sea","Phiphi Don",7.432416,98.464195,5900,2,6,2007,2007,"LaJeunesse_2010_J_Biogeography_37_785","LaJeunesse TC, Pettay DT, Sampayo EM, Phongsuwan N, Brown B, Obura DO, Hoegh-Guldberg O, Fitt WK (2010) Long-standing environmental conditions, geographic isolation and host-symbiont specificity influence the relative ecological dominance and genetic diversification of coral endosymbionts in the genus Symbiodinium. Journal of Biogeography 37, 785-800.","http://onlinelibrary.wiley.com/doi/10.1111/j.1365-2699.2010.02273.x/abstract"
"C","C3","ITS2","N_A","N_A","NO_Stat_2009_MEPS_386_83","N_A","DGGE","same_as_AF499789","http://www.ncbi.nlm.nih.gov/nuccore/AF499789","Cnidaria","Anthozoa","Scleractinia","Faviidae","Platygyra","sinensis","Platygyra sinensis",207486,"in hospite","Pacific","Thailand","Phuket","Andaman Sea","Cape Panwa",7.481125,98.244201,1000,0,5,2007,2007,"LaJeunesse_2010_J_Biogeography_37_785","LaJeunesse TC, Pettay DT, Sampayo EM, Phongsuwan N, Brown B, Obura DO, Hoegh-Guldberg O, Fitt WK (2010) Long-standing environmental conditions, geographic isolation and host-symbiont specificity influence the relative ecological dominance and genetic diversification of coral endosymbionts in the genus Symbiodinium. Journal of Biogeography 37, 785-800.","http://onlinelibrary.wiley.com/doi/10.1111/j.1365-2699.2010.02273.x/abstract"
"C","C3","ITS2","N_A","N_A","NO_Stat_2009_MEPS_386_83","N_A","DGGE","same_as_AF499789","http://www.ncbi.nlm.nih.gov/nuccore/AF499789","Cnidaria","Anthozoa","Scleractinia","Faviidae","Platygyra","sp.","Platygyra sp.",206621,"in hospite","Indian","Tanzania","Western Indian","Zanzibar","Changuu",-6.070491,39.100244,1000,2,6,2007,2007,"LaJeunesse_2010_J_Biogeography_37_785","LaJeunesse TC, Pettay DT, Sampayo EM, Phongsuwan N, Brown B, Obura DO, Hoegh-Guldberg O, Fitt WK (2010) Long-standing environmental conditions, geographic isolation and host-symbiont specificity influence the relative ecological dominance and genetic diversification of coral endosymbionts in the genus Symbiodinium. Journal of Biogeography 37, 785-800.","http://onlinelibrary.wiley.com/doi/10.1111/j.1365-2699.2010.02273.x/abstract"
"C","C3","ITS2","N_A","N_A","NO_Stat_2009_MEPS_386_83","N_A","DGGE","same_as_AF499789","http://www.ncbi.nlm.nih.gov/nuccore/AF499789","Cnidaria","Anthozoa","Scleractinia","Faviidae","Platygyra","verweyi","Platygyra verweyi",289207,"in hospite","Pacific","Thailand","Phuket","Andaman Sea","Cape Panwa",7.481125,98.244201,1000,0,5,2007,2007,"LaJeunesse_2010_J_Biogeography_37_785","LaJeunesse TC, Pettay DT, Sampayo EM, Phongsuwan N, Brown B, Obura DO, Hoegh-Guldberg O, Fitt WK (2010) Long-standing environmental conditions, geographic isolation and host-symbiont specificity influence the relative ecological dominance and genetic diversification of coral endosymbionts in the genus Symbiodinium. Journal of Biogeography 37, 785-800.","http://onlinelibrary.wiley.com/doi/10.1111/j.1365-2699.2010.02273.x/abstract"
"C","C3","ITS2","N_A","N_A","NO_Stat_2009_MEPS_386_83","N_A","DGGE","same_as_AF499789","http://www.ncbi.nlm.nih.gov/nuccore/AF499789","Cnidaria","Anthozoa","Scleractinia","Caryophylliidae","Plerogyra","sinuosa","Plerogyra sinuosa",207498,"in hospite","Indian","Tanzania","Western Indian","Zanzibar","Bawe",-6.094467,39.072265,1000,2,6,2007,2007,"LaJeunesse_2010_J_Biogeography_37_785","LaJeunesse TC, Pettay DT, Sampayo EM, Phongsuwan N, Brown B, Obura DO, Hoegh-Guldberg O, Fitt WK (2010) Long-standing environmental conditions, geographic isolation and host-symbiont specificity influence the relative ecological dominance and genetic diversification of coral endosymbionts in the genus Symbiodinium. Journal of Biogeography 37, 785-800.","http://onlinelibrary.wiley.com/doi/10.1111/j.1365-2699.2010.02273.x/abstract"
"C","C3","ITS2","N_A","N_A","NO_Stat_2009_MEPS_386_83","N_A","DGGE","same_as_AF499789","http://www.ncbi.nlm.nih.gov/nuccore/AF499789","Cnidaria","Anthozoa","Scleractinia","Caryophylliidae","Plerogyra","sinuosa","Plerogyra sinuosa",207498,"in hospite","Indian","Tanzania","Western Indian","Zanzibar","Banda Kuu",-5.425601,39.175998,2000,3,12,2007,2007,"LaJeunesse_2010_J_Biogeography_37_785","LaJeunesse TC, Pettay DT, Sampayo EM, Phongsuwan N, Brown B, Obura DO, Hoegh-Guldberg O, Fitt WK (2010) Long-standing environmental conditions, geographic isolation and host-symbiont specificity influence the relative ecological dominance and genetic diversification of coral endosymbionts in the genus Symbiodinium. Journal of Biogeography 37, 785-800.","http://onlinelibrary.wiley.com/doi/10.1111/j.1365-2699.2010.02273.x/abstract"
"C","C3","ITS2","N_A","N_A","NO_Stat_2009_MEPS_386_83","N_A","DGGE","same_as_AF499789","http://www.ncbi.nlm.nih.gov/nuccore/AF499789","Cnidaria","Anthozoa","Scleractinia","Caryophylliidae","Plerogyra","sinuosa","Plerogyra sinuosa",207498,"in hospite","Pacific","Thailand","Phuket","Andaman Sea","Phiphi Lae",7.411501,98.451796,3500,6,12,2007,2007,"LaJeunesse_2010_J_Biogeography_37_785","LaJeunesse TC, Pettay DT, Sampayo EM, Phongsuwan N, Brown B, Obura DO, Hoegh-Guldberg O, Fitt WK (2010) Long-standing environmental conditions, geographic isolation and host-symbiont specificity influence the relative ecological dominance and genetic diversification of coral endosymbionts in the genus Symbiodinium. Journal of Biogeography 37, 785-800.","http://onlinelibrary.wiley.com/doi/10.1111/j.1365-2699.2010.02273.x/abstract"
"C","C3","ITS2","N_A","N_A","NO_Stat_2009_MEPS_386_83","N_A","DGGE","same_as_AF499789","http://www.ncbi.nlm.nih.gov/nuccore/AF499789","Cnidaria","Anthozoa","Scleractinia","Caryophylliidae","Plerogyra","sinuosa","Plerogyra sinuosa",207498,"in hospite","Pacific","Thailand","Phuket","Andaman Sea","Phiphi Don",7.432416,98.464195,5900,2,6,2007,2007,"LaJeunesse_2010_J_Biogeography_37_785","LaJeunesse TC, Pettay DT, Sampayo EM, Phongsuwan N, Brown B, Obura DO, Hoegh-Guldberg O, Fitt WK (2010) Long-standing environmental conditions, geographic isolation and host-symbiont specificity influence the relative ecological dominance and genetic diversification of coral endosymbionts in the genus Symbiodinium. Journal of Biogeography 37, 785-800.","http://onlinelibrary.wiley.com/doi/10.1111/j.1365-2699.2010.02273.x/abstract"
"C","C3","ITS2","N_A","N_A","NO_Stat_2009_MEPS_386_83","N_A","DGGE","same_as_AF499789","http://www.ncbi.nlm.nih.gov/nuccore/AF499789","Cnidaria","Anthozoa","Scleractinia","Fungiidae","Podabacia","crustacea","Podabacia crustacea",207364,"in hospite","Indian","Tanzania","Western Indian","Zanzibar","Bawe",-6.094467,39.072265,350,2,6,2007,2007,"LaJeunesse_2010_J_Biogeography_37_785","LaJeunesse TC, Pettay DT, Sampayo EM, Phongsuwan N, Brown B, Obura DO, Hoegh-Guldberg O, Fitt WK (2010) Long-standing environmental conditions, geographic isolation and host-symbiont specificity influence the relative ecological dominance and genetic diversification of coral endosymbionts in the genus Symbiodinium. Journal of Biogeography 37, 785-800.","http://onlinelibrary.wiley.com/doi/10.1111/j.1365-2699.2010.02273.x/abstract"
